transaction_id,transaction_datetime,account_id,customer_id,channel,type,status,category,subcategory,merchant,mcc,amount_brl,currency,installments,card_present,authorization_code,city,state,country,is_fraud,has_chargeback,balance_after_brl
T00000138,2025-04-28 06:49:29,A002050,C00228,Boleto,Débito,Aprovada,Compras,E-commerce,Mercado Livre,,530.34,BRL,1,,,Recife,PE,Brasil,False,False,5016.48
T00000139,2025-05-11 01:37:35,A001704,C01390,Cartão Presencial,Crédito,Aprovada,Transporte,Combustível,Ipiranga,5541.0,66.31,BRL,1,True,36WLHL,Juiz de Fora,MG,Brasil,False,False,1185.64
T00000140,2024-11-25 15:23:39,A001406,C01383,Cartão Presencial,Débito,Aprovada,Impostos,IPTU,Prefeitura Municipal,9399.0,308.64,BRL,1,True,XXEZA3,Joinville,SC,Brasil,False,False,0.0
T00000141,2024-12-09 04:54:50,A001795,C01234,PIX,Débito,Aprovada,Impostos,IPVA,Detran,9399.0,683.53,BRL,1,,,Curitiba,PR,Brasil,False,False,3305.02
T00000142,2025-10-16 14:23:33,A000093,C00502,Cartão Online,Crédito,Aprovada,Serviços,Assinatura,Dropbox,4899.0,49.18,BRL,1,False,26LHK2,Uberlândia,MG,Brasil,False,False,3606.3
T00000143,2025-03-09 21:40:11,A000715,C00559,PIX,Débito,Aprovada,Compras,E-commerce,Americanas,5969.0,998.17,BRL,1,,,Feira de Santana,BA,Brasil,False,False,5431.39
T00000144,2024-10-03 11:45:09,A001660,C00821,Cartão Online,Crédito,Aprovada,Compras,Eletrônicos,Kalunga,5732.0,55.06,BRL,1,False,WSYEXR,Feira de Santana,BA,Brasil,False,False,2434.39
T00000145,2025-02-24 15:39:31,A000809,C00248,Saque ATM,Débito,Aprovada,Impostos,Taxas,Sefaz,9399.0,200.0,BRL,1,,,Salvador,BA,Brasil,False,False,2855.24
T00000146,2025-05-22 00:22:06,A001141,C01129,App,Débito,Aprovada,Transporte,Combustível,Ipiranga,5541.0,339.48,BRL,1,,,Juiz de Fora,MG,Brasil,False,False,3519.22
T00000147,2026-01-20 05:25:00,A000808,C01230,App,Débito,Aprovada,Impostos,IPTU,Prefeitura Municipal,9399.0,456.2,BRL,1,,,Caruaru,PE,Brasil,False,False,5632.88
T00000148,2025-09-01 10:42:32,A001284,C01270,Internet Banking,Débito,Falha,Habitação,Água,Sabesp,4900.0,3712.82,BRL,1,,,Joinville,SC,Brasil,False,False,2798.96
T00000149,2025-03-15 02:53:13,A000707,C00799,PIX,Débito,Aprovada,Lazer,Cinema,Cinemark,7832.0,454.97,BRL,1,,,Florianópolis,SC,Brasil,False,False,1844.31
T00000150,2025-08-01 16:06:40,A001251,C01402,PIX,Débito,Aprovada,Transporte,Aplicativo,99,4121.0,104.56,BRL,1,,,Contagem,MG,Brasil,False,False,6194.82
T00000151,2025-11-02 05:02:41,A000565,C01136,PIX,Débito,Aprovada,Habitação,Água,Sabesp,4900.0,4788.02,BRL,1,,,Caruaru,PE,Brasil,False,False,3491.39
T00000152,2025-05-13 03:45:56,A000710,C01119,Cartão Online,Crédito,Aprovada,Compras,Livraria,Saraiva,5942.0,54.07,BRL,10,False,NT99C4,Uberlândia,MG,Brasil,False,False,4463.76
T00000153,2025-02-09 09:01:40,A001848,C00386,Internet Banking,Débito,Aprovada,Alimentação,Lanchonete,Lanche Rápido,5814.0,238.73,BRL,1,,,Recife,PE,Brasil,False,False,6523.37
T00000154,2025-08-21 13:33:55,A001573,C01477,Saque ATM,Débito,Estornada,Impostos,IPVA,Detran,9399.0,600.0,BRL,1,,,Vitória da Conquista,BA,Brasil,False,False,6633.46
T00000155,2025-04-12 07:11:56,A000686,C00439,Boleto,Débito,Aprovada,Transporte,Combustível,Posto BR,5541.0,189.32,BRL,1,,,Curitiba,PR,Brasil,False,False,988.03
T00000156,2025-11-11 19:12:28,A000921,C00992,PIX,Débito,Aprovada,Lazer,Streaming,Spotify,4899.0,409.76,BRL,1,,,Aparecida de Goiânia,GO,Brasil,False,False,3585.54
T00000157,2025-11-05 19:59:24,A002093,C00042,Boleto,Débito,Aprovada,Transporte,Combustível,Shell Select,5541.0,210.85,BRL,1,,,Brasília,DF,Brasil,False,False,936.04
T00000158,2026-01-31 12:53:34,A000171,C00540,App,Débito,Aprovada,Impostos,Taxas,Sefaz,9399.0,441.25,BRL,1,,,Salvador,BA,Brasil,False,False,3956.02
T00000159,2024-11-17 09:02:59,A001014,C00067,PIX,Débito,Falha,Lazer,Cinema,UCI,7832.0,1071.71,BRL,1,,,Londrina,PR,Brasil,False,False,7052.77
T00000160,2025-12-28 19:40:25,A001799,C00363,PIX,Débito,Aprovada,Transporte,Aplicativo,Uber,4121.0,146.23,BRL,1,,,Aparecida de Goiânia,GO,Brasil,False,False,1611.31
T00000161,2025-11-27 14:31:30,A001754,C00830,Cartão Presencial,Crédito,Aprovada,Compras,Eletrônicos,TechHouse,5732.0,97.12,BRL,1,True,9CFNZ6,Porto Alegre,RS,Brasil,False,False,66.07
T00000162,2025-11-29 16:08:03,A001437,C01374,Cartão Online,Crédito,Aprovada,Lazer,Streaming,Spotify,4899.0,51.38,BRL,1,False,56JC2B,Londrina,PR,Brasil,False,False,3411.74
T00000163,2026-02-02 06:21:43,A001096,C01421,Saque ATM,Débito,Aprovada,Transporte,Aplicativo,99,4121.0,100.0,BRL,1,,,Santos,SP,Brasil,False,False,8025.51
T00000164,2025-07-12 20:02:30,A000544,C01374,Cartão Presencial,Crédito,Aprovada,Saúde,Clínica,Doctor Now,,185.88,BRL,1,True,N5ENST,Canoas,RS,Brasil,False,False,623.29
T00000165,2025-08-27 21:18:20,A002005,C00302,Cartão Presencial,Crédito,Aprovada,Compras,E-commerce,Americanas,5969.0,250.48,BRL,1,True,NAFZUR,Feira de Santana,BA,Brasil,False,False,3857.84
T00000166,2025-09-24 21:22:39,A000310,C00438,Boleto,Débito,Aprovada,Transporte,Pedágio,Veloe,4784.0,333.02,BRL,1,,,Joinville,SC,Brasil,False,False,4787.52
T00000167,2025-10-30 21:57:47,A001341,C01304,Boleto,Débito,Aprovada,Alimentação,Supermercado,Pão de Açúcar,5411.0,1091.06,BRL,1,,,Florianópolis,SC,Brasil,False,False,4621.77
T00000168,2025-05-19 14:12:42,A001630,C01140,Saque ATM,Débito,Aprovada,Saúde,Laboratório,Dasa,8071.0,300.0,BRL,1,,,Olinda,PE,Brasil,False,False,916.1
T00000169,2024-11-27 03:46:36,A001384,C01386,PIX,Débito,Aprovada,Compras,Livraria,Saraiva,5942.0,615.85,BRL,1,,,São Paulo,SP,Brasil,False,False,6196.13
T00000170,2024-09-11 08:10:09,A001883,C00686,PIX,Débito,Aprovada,Alimentação,Supermercado,BomPreço,5411.0,368.3,BRL,1,,,Olinda,PE,Brasil,False,False,3224.89
T00000171,2024-11-22 07:33:09,A001753,C00236,Cartão Online,Crédito,Aprovada,Saúde,Clínica,Doctor Now,8099.0,90.92,BRL,1,False,855Q7E,Juiz de Fora,MG,Brasil,False,False,3547.88
T00000172,2025-07-15 15:54:41,A001477,C00044,PIX,Débito,Pendente,Lazer,Cinema,UCI,7832.0,294.76,BRL,1,,,Belo Horizonte,MG,Brasil,False,False,3485.22
T00000173,2025-02-23 14:01:41,A001252,C00589,Boleto,Débito,Aprovada,Saúde,Laboratório,Dasa,8071.0,127.32,BRL,1,,,Rio de Janeiro,RJ,Brasil,False,False,5412.54
T00000174,2026-02-20 23:21:57,A001954,C01419,PIX,Débito,Aprovada,Transporte,Aplicativo,InDrive,4121.0,153.94,BRL,1,,,Canoas,RS,Brasil,False,False,3943.03
T00000175,2026-03-03 21:14:41,A001823,C00116,PIX,Débito,Aprovada,Alimentação,Supermercado,HiperMais,5411.0,325.17,BRL,1,,,Volta Redonda,RJ,Brasil,False,False,0.0
T00000176,2024-11-29 08:57:00,A000542,C01407,Boleto,Débito,Aprovada,Impostos,IPTU,Prefeitura Municipal,9399.0,340.15,BRL,1,,,Salvador,BA,Brasil,False,False,0.0
T00000177,2024-12-23 05:35:41,A000423,C00703,TED,Débito,Aprovada,Serviços,Internet,Claro NET,4816.0,738.29,BRL,1,,,Contagem,MG,Brasil,False,False,6276.36
T00000178,2025-06-10 14:10:57,A000586,C00660,Internet Banking,Débito,Aprovada,Transporte,Combustível,Ipiranga,5541.0,404.99,BRL,1,,,Contagem,MG,Brasil,False,False,2752.06
T00000179,2024-11-27 20:22:28,A000873,C00176,Cartão Presencial,Crédito,Aprovada,Compras,Livraria,Saraiva,5942.0,118.23,BRL,1,True,,Porto Alegre,RS,Brasil,False,False,3608.35
T00000180,2024-12-28 10:11:34,A000574,C01166,Saque ATM,Débito,Aprovada,Transporte,Pedágio,Veloe,4784.0,200.0,BRL,1,,,Feira de Santana,BA,Brasil,False,False,4141.88
T00000181,2026-03-01 02:58:34,A001135,C01291,Saque ATM,Débito,Aprovada,Transporte,Aplicativo,InDrive,4121.0,20.0,BRL,1,,,Aparecida de Goiânia,GO,Brasil,False,False,3808.11
T00000182,2024-10-23 04:48:41,A001236,C00165,App,Débito,Aprovada,Saúde,Clínica,Doctor Now,8099.0,504.14,BRL,1,,,Maringá,PR,Brasil,False,False,6600.29
T00000183,2026-01-19 10:17:09,A000981,C00463,Boleto,Débito,Aprovada,Impostos,IPVA,Detran,9399.0,1049.07,BRL,1,,,Caxias do Sul,RS,Brasil,False,False,0.0
T00000184,2025-11-26 06:56:51,A000291,C00865,Cartão Online,Crédito,Aprovada,Alimentação,Lanchonete,Burger House,5814.0,49.82,BRL,1,False,,Contagem,MG,Brasil,False,False,5489.38
T00000185,2025-12-11 00:49:06,A001724,C00016,Cartão Online,Crédito,Aprovada,Serviços,Telefonia,Claro,4814.0,97.35,BRL,1,False,XUZJSM,Rio de Janeiro,RJ,Brasil,False,False,4063.64
T00000186,2025-07-16 22:21:40,A000277,C01339,Internet Banking,Débito,Aprovada,Alimentação,Lanchonete,Lanche Rápido,5814.0,2467.09,BRL,1,,,São Paulo,SP,Brasil,False,False,2943.49
T00000187,2026-01-21 08:02:58,A002076,C01260,PIX,Débito,Aprovada,Lazer,Show,Ticketmaster,7922.0,208.99,BRL,1,,,Salvador,BA,Brasil,False,False,3094.15
T00000188,2025-10-12 22:58:46,A002198,C01375,PIX,Débito,Aprovada,Compras,E-commerce,Mercado Livre,5969.0,270.08,BRL,1,,,Curitiba,PR,Brasil,False,False,2297.25
T00000189,2025-05-09 17:32:51,A000833,C01069,Boleto,Débito,Aprovada,Compras,E-commerce,Amazon,5969.0,405.54,BRL,1,,,Goiânia,GO,Brasil,False,False,1887.54
T00000190,2024-12-09 21:42:56,A001792,C00525,Cartão Online,Crédito,Aprovada,Saúde,Farmácia,Drogasil,,113.34,BRL,1,False,7V7Q48,Volta Redonda,RJ,Brasil,False,False,1382.66
T00000191,2024-09-20 15:39:40,A001858,C01463,PIX,Débito,Aprovada,Alimentação,Lanchonete,Pastel & Suco,5814.0,1035.97,BRL,1,,,Belo Horizonte,MG,Brasil,False,False,3494.0
T00000192,2025-10-17 13:18:06,A000563,C01428,Cartão Online,Crédito,Aprovada,Alimentação,Restaurante,Churras Grill,5812.0,58.41,BRL,1,False,N2NU3U,Blumenau,SC,Brasil,False,False,3511.37
T00000193,2024-12-11 12:18:21,A001062,C00513,Internet Banking,Débito,Aprovada,Compras,E-commerce,Mercado Livre,5969.0,914.4,BRL,1,,,Maringá,PR,Brasil,False,False,1565.75
T00000194,2025-04-03 01:18:21,A000121,C00293,Cartão Online,Crédito,Aprovada,Serviços,Academia,BodyTech,7997.0,62.16,BRL,1,False,6X8QAG,Brasília,DF,Brasil,False,False,3300.08
T00000195,2025-11-25 03:05:33,A000316,C00800,Cartão Presencial,Débito,Aprovada,Impostos,IPVA,Detran,9399.0,382.8,BRL,1,True,M7V5ZT,São José dos Campos,SP,Brasil,False,False,5182.9
T00000196,2025-03-07 05:20:10,A000684,C00313,Saque ATM,Débito,Aprovada,Serviços,Telefonia,Claro,4814.0,20.0,BRL,1,,,Rio de Janeiro,RJ,Brasil,False,False,1852.79
T00000197,2025-07-05 06:49:26,A000181,C00408,Saque ATM,Débito,Pendente,Alimentação,Restaurante,Sabor & Cia,5812.0,100.0,BRL,1,,,Olinda,PE,Brasil,False,False,1568.08
T00000198,2025-07-31 03:09:16,A000734,C01358,App,Débito,Aprovada,Alimentação,Delivery,iFood,5812.0,1176.63,BRL,1,,,Florianópolis,SC,Brasil,False,False,6450.23
T00000199,2025-01-28 02:47:24,A001311,C00513,Boleto,Débito,Pendente,Lazer,Cinema,UCI,,271.26,BRL,1,,,Rio de Janeiro,RJ,Brasil,False,False,1320.94
T00000200,2025-05-10 03:23:43,A000915,C00245,PIX,Débito,Aprovada,Alimentação,Delivery,iFood,5812.0,96.43,BRL,1,,,Olinda,PE,Brasil,False,False,2873.94
T00000201,2025-04-25 07:17:44,A001341,C01304,Cartão Presencial,Crédito,Aprovada,Transporte,Pedágio,Sem Parar,4784.0,96.83,BRL,1,True,25BCEE,Florianópolis,SC,Brasil,False,False,0.0
T00000202,2025-02-09 14:30:25,A001245,C01109,PIX,Débito,Aprovada,Saúde,Laboratório,Fleury,,156.01,BRL,1,,,Aparecida de Goiânia,GO,Brasil,False,False,2319.01
T00000203,2025-11-05 10:42:12,A001005,C00154,PIX,Débito,Aprovada,Compras,Vestuário,Moda Center,5651.0,1335.44,BRL,1,,,Campinas,SP,Brasil,False,False,1765.61
T00000204,2025-05-07 15:58:58,A001419,C01436,PIX,Débito,Aprovada,Alimentação,Lanchonete,Lanche Rápido,5814.0,184.65,BRL,1,,,Vitória da Conquista,BA,Brasil,False,False,4301.66
T00000205,2024-12-30 09:36:11,A000426,C01299,PIX,Débito,Aprovada,Saúde,Clínica,Doctor Now,8099.0,418.77,BRL,1,,,Recife,PE,Brasil,False,False,8191.87
T00000206,2025-06-27 03:19:22,A001147,C00233,TED,Débito,Aprovada,Transporte,Combustível,Posto BR,5541.0,188.87,BRL,1,,,Brasília,DF,Brasil,False,False,3949.32
T00000207,2024-11-07 22:30:37,A001878,C01391,PIX,Débito,Aprovada,Transporte,Combustível,Ipiranga,5541.0,430.87,BRL,1,,,Contagem,MG,Brasil,False,False,3129.86
T00000208,2025-05-13 11:45:39,A000256,C01105,PIX,Débito,Aprovada,Habitação,Condomínio,Condomínio Jardins,6536.0,1292.45,BRL,1,,,Londrina,PR,Brasil,False,False,4120.98
T00000209,2024-11-07 19:50:37,A001610,C00842,PIX,Débito,Aprovada,Serviços,Internet,Claro NET,4816.0,626.35,BRL,1,,,Curitiba,PR,Brasil,False,False,3866.22
T00000210,2025-08-26 00:06:02,A000831,C00892,Cartão Presencial,Crédito,Aprovada,Compras,Vestuário,Loja Fashion,5651.0,72.05,BRL,4,True,YHTWAY,Niterói,RJ,Brasil,False,False,4008.48
T00000211,2025-02-19 02:11:20,A001909,C01452,Boleto,Débito,Aprovada,Serviços,Academia,Smart Fit,7997.0,258.35,BRL,1,,,Brasília,DF,Brasil,False,False,3543.58
T00000212,2025-01-11 05:43:57,A001852,C01027,DOC,Débito,Falha,Lazer,Show,Ticketmaster,7922.0,411.01,BRL,1,,,Rio de Janeiro,RJ,Brasil,False,False,8008.52
T00000213,2025-03-22 14:42:09,A001247,C01265,Saque ATM,Débito,Aprovada,Alimentação,Restaurante,Churras Grill,5812.0,400.0,BRL,1,,,Belo Horizonte,MG,Brasil,False,False,5967.58
T00000214,2025-07-21 21:59:11,A001624,C00317,Boleto,Débito,Aprovada,Alimentação,Lanchonete,Burger House,5814.0,194.78,BRL,1,,,Belo Horizonte,MG,Brasil,False,False,3741.57
T00000215,2024-12-14 03:37:19,A001853,C00309,Internet Banking,Crédito,Aprovada,Saúde,Farmácia,Raia,5912.0,514.57,BRL,1,,,Niterói,RJ,Brasil,False,False,3821.91
T00000216,2025-06-26 22:37:15,A000049,C00542,Cartão Online,Crédito,Aprovada,Alimentação,Restaurante,Sabor & Cia,5812.0,62.97,BRL,1,False,,Caxias do Sul,RS,Brasil,False,False,5410.22
T00000217,2026-01-25 13:38:15,A000345,C00165,Cartão Presencial,Crédito,Aprovada,Lazer,Cinema,Cinemark,,91.43,BRL,1,True,M3GQWU,Niterói,RJ,Brasil,False,False,428.31
T00000218,2025-09-03 21:08:14,A001817,C00961,Cartão Presencial,Crédito,Aprovada,Compras,Vestuário,Moda Center,5651.0,82.82,BRL,2,True,KBPJCW,Rio de Janeiro,RJ,Brasil,False,False,0.0
T00000219,2025-07-05 02:09:46,A000208,C00974,Saque ATM,Débito,Aprovada,Compras,Livraria,Saraiva,5942.0,500.0,BRL,1,,,Recife,PE,Brasil,False,False,2950.16
T00000220,2025-08-23 05:49:29,A000708,C00859,Cartão Presencial,Crédito,Aprovada,Serviços,Telefonia,Vivo,4814.0,112.21,BRL,1,True,FPTM4L,Londrina,PR,Brasil,False,False,9099.38
T00000221,2025-07-27 19:39:37,A000609,C00302,PIX,Débito,Aprovada,Alimentação,Restaurante,Cantina Bella,5812.0,295.01,BRL,1,,,Londrina,PR,Brasil,False,False,3980.21
T00000222,2025-08-02 10:40:21,A001963,C01474,PIX,Débito,Pendente,Alimentação,Supermercado,HiperMais,5411.0,197.55,BRL,1,,,Salvador,BA,Brasil,False,False,2298.31
T00000223,2025-11-07 18:07:00,A000817,C00142,PIX,Débito,Aprovada,Saúde,Farmácia,Raia,5912.0,1177.75,BRL,1,,,Joinville,SC,Brasil,False,False,1456.38
T00000224,2024-10-01 01:25:05,A001986,C00409,PIX,Débito,Aprovada,Serviços,Internet,Claro NET,4816.0,136.34,BRL,1,,,Curitiba,PR,Brasil,False,False,5351.93
T00000225,2025-10-27 00:54:08,A001307,C00613,PIX,Débito,Aprovada,Saúde,Farmácia,Raia,5912.0,249.46,BRL,1,,,São José dos Campos,SP,Brasil,False,False,4377.59
T00000226,2025-03-17 02:58:59,A001465,C00125,Boleto,Débito,Aprovada,Saúde,Clínica,Clínica Vida,8099.0,151.45,BRL,1,,,Canoas,RS,Brasil,False,False,4101.19
T00000227,2025-01-23 17:47:46,A001092,C00215,Cartão Presencial,Crédito,Aprovada,Alimentação,Restaurante,Cantina Bella,5812.0,51.51,BRL,1,True,YXXWX5,Feira de Santana,BA,Brasil,False,False,3159.22
T00000228,2025-06-10 23:23:58,A000722,C01391,PIX,Débito,Aprovada,Saúde,Hospital,Santa Casa,8062.0,176.36,BRL,1,,,Goiânia,GO,Brasil,False,False,7373.94
T00000229,2024-10-10 07:15:52,A000583,C01188,App,Débito,Aprovada,Saúde,Laboratório,Fleury,8071.0,984.73,BRL,1,,,Contagem,MG,Brasil,False,False,1247.92
T00000230,2025-10-24 17:16:50,A000370,C01467,Cartão Presencial,Crédito,Aprovada,Alimentação,Restaurante,Cantina Bella,5812.0,84.17,BRL,1,True,QSCMBA,Porto Alegre,RS,Brasil,False,False,1044.96
T00000231,2025-06-02 11:46:41,A001958,C00897,PIX,Débito,Aprovada,Alimentação,Lanchonete,Pastel & Suco,5814.0,373.99,BRL,1,,,Porto Alegre,RS,Brasil,False,False,2632.49
T00000232,2024-12-05 23:16:43,A000727,C00262,Cartão Online,Crédito,Aprovada,Serviços,Assinatura,Microsoft 365,4899.0,145.85,BRL,1,False,CGWTCK,Uberlândia,MG,Brasil,False,False,0.0
T00000233,2024-11-28 06:56:43,A002156,C00695,Cartão Presencial,Crédito,Aprovada,Serviços,Assinatura,Adobe,4899.0,85.48,BRL,1,True,HEADCJ,Vitória da Conquista,BA,Brasil,False,False,7070.99
T00000234,2026-01-20 08:21:03,A001379,C00236,PIX,Débito,Aprovada,Lazer,Bar,Bar do Zé,5813.0,263.51,BRL,1,,,Contagem,MG,Brasil,False,False,2506.16
T00000235,2025-03-03 05:00:44,A001996,C01457,PIX,Débito,Aprovada,Serviços,Telefonia,TIM,4814.0,362.81,BRL,1,,,Brasília,DF,Brasil,False,False,0.0
T00000236,2024-09-12 05:05:04,A000719,C00797,Boleto,Débito,Aprovada,Habitação,Luz,Neoenergia,4900.0,588.87,BRL,1,,,Uberlândia,MG,Brasil,False,False,0.0
T00000237,2025-03-01 09:21:18,A001604,C01202,Internet Banking,Débito,Aprovada,Alimentação,Restaurante,Cantina Bella,5812.0,1376.41,BRL,1,,,Blumenau,SC,Brasil,False,False,4047.55
T00000238,2025-06-07 04:34:42,A000427,C00541,Cartão Online,Débito,Falha,Impostos,IPTU,Prefeitura Municipal,9399.0,302.19,BRL,1,False,,Niterói,RJ,Brasil,False,False,698.32
T00000239,2024-09-19 15:59:56,A001309,C00869,Cartão Online,Crédito,Aprovada,Compras,Vestuário,Renner,5651.0,314.22,BRL,1,False,R7NY5U,Joinville,SC,Brasil,False,False,2233.05
T00000240,2024-12-03 17:28:48,A001087,C00713,PIX,Débito,Estornada,Saúde,Clínica,Clínica Vida,8099.0,574.23,BRL,1,,,Joinville,SC,Brasil,False,False,4950.2
T00000241,2025-07-29 09:26:44,A000006,C00458,Cartão Presencial,Crédito,Aprovada,Alimentação,Delivery,Uber Eats,5812.0,81.81,BRL,1,True,FVB6PD,Salvador,BA,Brasil,False,False,2227.21
T00000242,2025-12-03 19:18:16,A002020,C00768,PIX,Débito,Aprovada,Habitação,Luz,Neoenergia,4900.0,856.51,BRL,1,,,Volta Redonda,RJ,Brasil,False,False,2402.8
T00000243,2024-09-26 09:51:00,A000924,C01208,Cartão Online,Crédito,Aprovada,Compras,Livraria,Livraria Cultura,5942.0,62.68,BRL,1,False,LQX5EV,Santos,SP,Brasil,False,False,0.0
T00000244,2025-06-29 10:36:41,A001306,C01204,PIX,Débito,Pendente,Lazer,Cinema,Cinemark,7832.0,449.79,BRL,1,,,Florianópolis,SC,Brasil,False,False,2752.78
T00000245,2024-10-04 21:19:27,A000660,C00531,Saque ATM,Débito,Aprovada,Transporte,Combustível,Shell Select,5541.0,500.0,BRL,1,,,Aparecida de Goiânia,GO,Brasil,False,False,4498.99
T00000246,2025-02-17 11:18:27,A000676,C00655,PIX,Débito,Aprovada,Habitação,Condomínio,Condomínio Jardins,6536.0,2311.15,BRL,1,,,Duque de Caxias,RJ,Brasil,False,False,753.83
T00000247,2024-11-24 07:34:17,A000779,C01433,Internet Banking,Débito,Aprovada,Habitação,Luz,Neoenergia,4900.0,1256.61,BRL,1,,,Curitiba,PR,Brasil,False,False,3493.95
T00000248,2024-09-13 18:41:47,A000204,C01091,App,Débito,Aprovada,Habitação,Água,Sabesp,4900.0,4575.43,BRL,1,,,Santos,SP,Brasil,False,False,4394.53
T00000249,2024-09-30 19:19:02,A001752,C00593,Cartão Presencial,Crédito,Aprovada,Transporte,Estacionamento,Park&Go,7523.0,38.89,BRL,1,True,,Porto Alegre,RS,Brasil,False,False,519.22
T00000250,2025-05-08 07:41:35,A000848,C00924,Internet Banking,Débito,Aprovada,Compras,E-commerce,Mercado Livre,5969.0,633.7,BRL,1,,,Recife,PE,Brasil,False,False,0.0
T00000251,2025-02-01 10:00:17,A001629,C00718,Cartão Online,Débito,Aprovada,Impostos,IPVA,Detran,9399.0,547.98,BRL,1,False,UBK2B7,Volta Redonda,RJ,Brasil,False,False,6046.9
T00000252,2025-04-03 07:45:42,A001520,C00742,Internet Banking,Débito,Aprovada,Habitação,Luz,Enel,4900.0,958.5,BRL,1,,,Recife,PE,Brasil,False,False,1972.67
T00000253,2024-10-28 16:36:37,A001802,C00951,PIX,Débito,Aprovada,Impostos,IPVA,Detran,9399.0,794.13,BRL,1,,,Maringá,PR,Brasil,False,False,3426.04
T00000254,2025-07-29 08:50:22,A000620,C00399,Internet Banking,Débito,Aprovada,Transporte,Combustível,Ipiranga,5541.0,70.55,BRL,1,,,Blumenau,SC,Brasil,False,False,5281.09
T00000255,2026-02-26 11:26:37,A000932,C00740,Cartão Presencial,Crédito,Aprovada,Alimentação,Delivery,Rappi,5812.0,67.5,BRL,1,True,5XPGE6,Vitória da Conquista,BA,Brasil,False,False,5473.42
T00000256,2024-10-07 18:57:18,A001945,C01356,TED,Débito,Aprovada,Saúde,Laboratório,Fleury,,341.53,BRL,1,,,Volta Redonda,RJ,Brasil,False,False,0.0
T00000257,2025-02-22 09:29:16,A002057,C00860,PIX,Débito,Aprovada,Compras,Vestuário,Moda Center,,656.6,BRL,1,,,Uberlândia,MG,Brasil,False,False,203.42
T00000258,2025-02-14 15:37:02,A000790,C01186,PIX,Débito,Aprovada,Compras,Vestuário,Moda Center,5651.0,594.52,BRL,1,,,Volta Redonda,RJ,Brasil,False,False,4448.23
T00000259,2025-11-16 22:56:58,A000606,C00636,Cartão Online,Crédito,Aprovada,Lazer,Bar,Bar do Zé,5813.0,41.57,BRL,1,False,HCJ6V6,Volta Redonda,RJ,Brasil,False,False,2899.78
T00000260,2026-01-07 18:12:38,A001628,C00222,Cartão Presencial,Crédito,Aprovada,Serviços,Internet,Oi Fibra,4816.0,40.67,BRL,1,True,6AKT39,Recife,PE,Brasil,False,False,5599.76
T00000261,2025-11-24 21:38:43,A002141,C00075,App,Débito,Aprovada,Habitação,Aluguel,Imobi+,6513.0,4650.57,BRL,1,,,Uberlândia,MG,Brasil,False,False,6036.2
T00000262,2025-07-26 23:06:52,A000411,C00213,Cartão Online,Crédito,Aprovada,Transporte,Combustível,Shell Select,5541.0,49.55,BRL,1,False,AYEHNH,Brasília,DF,Brasil,False,False,1116.46
T00000263,2025-04-12 17:39:39,A001082,C00893,PIX,Débito,Aprovada,Habitação,Água,Corsan,4900.0,791.79,BRL,1,,,Campinas,SP,Brasil,False,False,6247.03
T00000264,2026-03-01 03:40:42,A001651,C01440,PIX,Débito,Aprovada,Compras,Livraria,Livraria Cultura,5942.0,260.47,BRL,1,,,Feira de Santana,BA,Brasil,False,False,4341.63
T00000265,2025-05-31 05:50:57,A000974,C00509,PIX,Débito,Aprovada,Alimentação,Delivery,Uber Eats,5812.0,193.22,BRL,1,,,Florianópolis,SC,Brasil,False,False,5198.98
T00000266,2024-12-24 04:41:48,A001242,C01284,PIX,Débito,Falha,Lazer,Bar,Pub 77,5813.0,934.64,BRL,1,,,Niterói,RJ,Brasil,False,False,1108.01
T00000267,2026-01-25 05:34:59,A001231,C00694,Cartão Presencial,Débito,Aprovada,Impostos,IPVA,Detran,9399.0,258.91,BRL,1,True,3Y78TK,Vitória da Conquista,BA,Brasil,False,False,685.95
T00000268,2025-09-22 02:33:51,A000366,C00648,TED,Débito,Aprovada,Saúde,Laboratório,Dasa,8071.0,566.94,BRL,1,,,Vitória da Conquista,BA,Brasil,False,False,3671.48
T00000269,2025-05-10 11:19:26,A002116,C01317,TED,Débito,Aprovada,Serviços,Assinatura,Dropbox,4899.0,152.0,BRL,1,,,Belo Horizonte,MG,Brasil,False,False,3898.02
T00000270,2025-02-13 17:23:14,A002076,C01260,App,Débito,Aprovada,Habitação,Condomínio,Condomínio Jardins,6536.0,652.26,BRL,1,,,Uberlândia,MG,Brasil,False,False,0.0
